id;SEVERITY_classes;age_classes;day_week;DEFORMED_classes;m_harm_classes;hour;impact1_classes;lgt_cond;make;man_coll;month;p_crash1;pcrash4;pcrash5;rel_road;reljct1;reljct2;rest_use;sex;speedrel_classes;typ_int;valign;ve_total;vnum_lan;vsurcond;vtrafway;weather_classes
25045;0;8;5;3;1;23;23;2;2.0;5;7;7;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;2;1
29683;0;11;5;2;1;11;18;1;2.0;5;2;1;2;2;1;0;1;4.0;1.0;0;1;2;2;3;2;3;1
12711;0;3;6;4;1;18;13;1;2.0;3;9;1;2;2;1;0;1;1.0;1.0;0;1;2;2;3;2;2;1
13772;1;9;7;4;1;16;13;1;2.0;4;7;1;2;2;1;1;2;3.0;1.0;0;3;2;2;3;2;2;1
1257;1;7;1;4;1;16;13;1;7.0;2;8;7;2;2;1;0;1;3.0;1.0;0;1;2;2;6;3;4;1
36170;0;7;6;2;1;19;13;3;7.0;4;2;8;2;2;1;0;2;3.0;1.0;0;2;2;2;5;2;4;1
13629;0;8;5;4;1;5;13;2;8.0;4;2;1;3;2;1;0;1;1.0;1.0;0;1;2;2;5;2;3;1
17012;1;7;7;4;1;2;1;3;7.0;1;2;1;2;3;7;0;1;3.0;1.0;1;1;2;1;3;2;2;1
2714;1;4;2;4;1;17;13;5;4.0;4;1;1;3;2;1;0;2;1.0;1.0;1;2;2;2;5;2;2;1
1163;1;4;1;4;5;19;1;1;2.0;2;6;1;2;2;1;0;1;1.0;1.0;0;1;2;3;3;2;4;1
30867;1;8;1;4;1;11;13;1;7.0;4;7;1;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;2;1
35595;0;8;4;4;1;15;21;1;7.0;5;8;1;2;2;1;0;3;1.0;1.0;0;3;2;2;4;2;5;1
29980;1;7;1;3;1;17;13;3;7.0;2;11;8;2;2;1;0;1;3.0;1.0;0;1;4;2;4;2;3;1
18337;0;7;6;3;4;20;13;1;7.0;1;6;8;2;3;4;0;1;3.0;1.0;0;1;4;1;3;2;2;1
6774;0;7;2;4;1;11;13;1;2.0;3;9;1;2;2;1;0;2;3.0;1.0;1;2;2;3;5;2;3;1
19082;1;5;5;4;1;20;13;3;4.0;3;8;1;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;5;1
18312;1;7;4;3;5;22;13;3;7.0;4;5;1;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
8315;0;5;7;4;1;22;13;2;7.0;4;5;1;2;2;1;0;2;3.0;1.0;0;2;2;2;3;3;2;1
15703;1;8;1;4;1;12;21;1;7.0;3;9;8;2;2;1;0;1;1.0;1.0;0;1;4;6;3;2;2;1
1596;1;12;7;4;1;15;12;1;1.0;5;10;8;2;2;1;0;2;1.0;1.0;0;3;3;2;3;2;2;1
8696;1;2;5;4;1;20;15;1;2.0;1;6;8;2;3;4;0;1;3.0;1.0;1;1;4;1;3;2;2;1
1217;1;7;5;4;5;23;13;2;7.0;1;5;1;2;3;3;0;1;3.0;1.0;0;1;2;1;2;2;3;1
17923;1;8;4;4;5;15;1;1;8.0;1;10;1;3;3;4;0;3;3.0;1.0;1;1;2;1;3;2;2;1
2868;1;9;1;4;1;19;10;1;7.0;4;5;1;2;2;1;0;2;3.0;1.0;0;3;2;3;5;2;5;1
10307;0;4;7;4;4;14;15;1;4.0;1;6;8;2;3;4;0;2;1.0;1.0;1;3;3;1;3;2;2;1
5054;1;7;4;4;1;11;4;1;7.0;4;6;1;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;2;1
6842;0;7;7;4;1;21;13;2;7.0;2;10;1;2;2;1;0;1;3.0;1.0;0;1;2;2;3;2;2;1
1675;0;10;2;4;1;16;13;1;7.0;4;3;1;3;2;1;0;2;3.0;1.0;0;3;2;3;3;2;2;1
5645;0;10;1;2;1;22;22;3;7.0;5;9;1;2;2;1;0;1;2.0;1.0;1;1;2;3;5;2;4;1
7870;1;4;1;4;1;18;10;1;7.0;4;3;4;2;2;1;0;3;3.0;1.0;0;2;2;2;3;2;2;1
18102;1;6;3;4;1;16;13;1;4.0;3;11;8;2;2;1;0;1;1.0;2.0;1;1;4;2;3;2;2;1
27904;0;4;5;4;1;1;13;2;8.0;1;7;1;2;2;1;0;1;2.0;1.0;0;1;2;1;3;2;2;1
31944;0;9;6;2;5;11;1;1;8.0;1;9;1;2;2;1;0;1;1.0;2.0;0;1;2;1;5;7;2;1
15173;0;10;4;2;1;11;15;1;7.0;3;4;8;2;2;1;0;1;1.0;1.0;0;1;4;4;3;2;2;1
8622;0;5;7;4;1;2;13;2;7.0;1;3;8;2;3;4;0;1;3.0;1.0;1;1;4;2;3;2;2;1
7119;0;3;3;4;1;17;13;3;8.0;1;11;1;2;2;1;0;3;1.0;1.0;0;3;2;1;3;3;2;1
20786;0;7;4;2;1;8;13;1;7.0;2;9;1;3;2;1;0;8;2.0;1.0;1;1;2;2;3;2;2;1
26410;0;3;6;4;1;19;22;5;2.0;1;10;1;2;2;1;0;1;1.0;2.0;0;1;2;1;3;2;2;1
18520;0;11;5;4;1;15;3;1;7.0;4;2;1;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;2;1
29472;0;8;1;4;5;10;1;1;8.0;1;10;7;2;2;1;0;1;4.0;1.0;0;1;2;1;3;2;5;1
15166;1;9;6;4;1;10;19;1;10.0;4;4;1;2;2;1;1;2;3.0;1.0;0;3;2;2;3;2;2;1
19118;1;5;1;4;1;24;13;2;7.0;1;11;8;2;3;4;0;1;2.0;1.0;0;1;3;1;3;2;2;1
35509;0;4;1;4;1;21;13;2;7.0;1;10;1;2;2;1;0;1;4.0;1.0;0;1;2;1;3;2;2;1
27192;0;3;3;4;1;15;13;1;10.0;2;1;1;2;2;1;0;1;2.0;1.0;1;1;2;2;6;2;4;1
17240;1;6;1;4;5;12;4;1;3.0;1;8;1;2;2;1;0;1;3.0;1.0;1;1;2;1;3;2;2;1
11568;0;7;7;4;1;23;13;3;7.0;3;8;1;2;2;1;0;2;1.0;1.0;0;3;2;2;3;2;2;1
225;1;4;2;4;1;16;13;1;7.0;4;10;1;2;2;1;0;2;3.0;2.0;0;2;2;2;4;2;4;1
860;0;8;1;4;5;13;15;1;7.0;1;8;8;2;2;1;0;1;3.0;1.0;1;1;4;1;3;2;2;1
13099;1;8;1;4;1;10;13;1;8.0;4;11;1;2;2;1;0;8;2.0;1.0;0;1;2;2;3;2;2;1
15532;1;4;1;4;1;20;13;3;2.0;4;6;1;2;2;1;0;2;2.0;1.0;0;2;2;2;4;2;2;1
17227;1;12;4;4;5;13;1;1;10.0;1;2;8;2;4;6;0;1;3.0;1.0;0;1;4;1;3;2;2;1
13670;0;9;2;3;5;16;1;1;8.0;1;5;1;3;2;1;0;8;1.0;1.0;0;1;2;1;3;2;2;1
16756;1;8;6;4;1;19;13;1;7.0;2;7;1;2;2;1;0;1;2.0;1.0;0;1;2;2;3;2;2;1
12040;1;9;7;4;1;11;13;1;7.0;2;9;1;2;2;1;0;8;3.0;1.0;0;1;2;2;3;2;2;1
10711;0;8;7;3;1;11;8;1;7.0;1;10;1;2;2;1;0;1;1.0;1.0;0;1;2;5;3;2;2;1
13348;0;4;2;3;2;15;2;1;4.0;1;7;8;2;3;4;0;1;3.0;1.0;0;1;4;1;3;9;2;1
23739;0;6;5;2;1;13;13;1;3.0;2;10;1;2;2;1;0;1;1.0;1.0;0;1;2;2;4;2;3;1
8010;1;4;6;4;1;23;15;3;10.0;1;7;8;2;3;4;0;1;1.0;1.0;1;1;4;1;5;2;2;1
23587;0;3;7;3;5;13;1;1;4.0;1;5;1;2;2;1;0;2;3.0;1.0;0;2;2;1;3;2;2;1
36260;0;3;7;4;1;17;4;1;4.0;5;5;1;2;2;1;0;1;1.0;1.0;0;1;2;2;6;3;4;1
8456;1;13;1;3;5;15;1;1;2.0;1;9;8;3;3;4;0;1;1.0;1.0;0;1;5;1;3;2;2;1
16401;1;9;6;4;1;19;13;3;7.0;4;10;1;2;2;1;0;2;1.0;1.0;0;2;2;2;5;2;5;1
14060;1;10;4;4;1;16;13;1;7.0;4;7;7;2;2;1;0;2;1.0;1.0;0;3;2;2;3;2;3;1
5350;0;4;3;4;1;14;13;1;7.0;2;1;1;2;2;1;0;3;2.0;1.0;1;3;2;2;3;2;2;1
10430;1;10;5;4;5;9;1;1;8.0;1;3;1;3;2;1;0;8;2.0;1.0;0;1;2;2;3;2;2;1
27320;0;7;3;4;1;22;13;2;7.0;1;3;1;2;2;1;0;1;3.0;1.0;0;1;2;1;3;2;2;1
15574;0;8;1;3;1;16;2;1;7.0;4;6;1;2;2;1;0;2;2.0;1.0;0;3;2;2;5;2;5;1
11405;0;8;5;4;5;20;1;3;7.0;1;11;8;2;3;4;0;1;1.0;1.0;1;1;3;1;3;2;2;1
17642;0;5;6;4;1;16;13;1;3.0;4;8;1;2;2;1;0;2;1.0;1.0;0;3;2;2;3;3;2;1
28125;1;3;7;4;1;11;13;1;4.0;4;7;1;2;2;1;0;1;1.0;1.0;0;1;2;2;5;2;5;1
8769;0;4;4;4;1;17;13;1;7.0;2;8;8;3;2;1;0;1;3.0;1.0;1;1;4;2;3;2;3;1
16320;1;5;7;4;5;20;11;2;7.0;1;9;1;2;3;3;0;2;3.0;1.0;0;6;2;1;3;2;4;1
21838;0;7;7;2;5;15;1;1;10.0;1;9;1;2;2;1;0;8;1.0;1.0;0;1;2;1;5;2;2;1
33066;1;5;3;4;1;16;13;1;3.0;2;4;1;2;2;1;0;3;1.0;1.0;0;3;2;2;5;2;2;1
12421;0;7;7;4;1;3;2;2;4.0;1;8;8;2;3;4;0;1;2.0;1.0;1;1;4;1;3;2;2;1
1558;1;3;1;4;1;1;13;2;2.0;4;8;1;2;2;1;0;2;1.0;1.0;1;2;2;2;3;2;4;1
3005;1;6;2;4;1;20;13;3;2.0;4;7;1;2;2;1;0;2;1.0;1.0;1;2;2;2;5;2;2;1
24705;0;5;4;3;5;7;1;1;2.0;1;10;1;3;2;1;0;1;1.0;1.0;0;1;2;1;7;2;4;1
23941;0;3;4;2;1;16;22;1;10.0;5;11;7;2;2;1;0;1;1.0;1.0;0;1;2;2;5;2;4;1
6233;0;7;7;4;1;16;3;1;4.0;4;7;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;3;1
15479;0;3;1;4;5;13;1;1;4.0;1;4;8;3;2;1;0;1;2.0;1.0;0;1;4;4;3;2;2;1
12282;0;8;7;4;5;18;1;1;7.0;1;7;8;2;3;6;0;1;2.0;1.0;0;1;5;2;3;2;2;1
9645;1;11;4;3;5;15;1;1;1.0;1;2;8;2;3;4;0;1;1.0;1.0;1;1;4;1;7;2;3;1
35281;1;6;7;2;5;11;1;1;7.0;1;4;1;2;2;1;0;1;4.0;1.0;0;1;2;1;6;2;4;1
6531;1;5;6;4;1;6;13;2;4.0;1;5;8;2;2;1;0;1;1.0;1.0;0;1;3;1;3;2;2;1
36113;1;7;7;2;1;12;2;1;7.0;5;9;1;2;2;1;0;1;4.0;1.0;0;1;2;2;6;2;5;1
7937;1;6;1;4;3;16;15;1;7.0;1;4;8;2;3;8;1;5;1.0;1.0;1;1;3;1;2;2;7;1
13197;0;7;7;4;1;12;13;1;10.0;4;7;1;2;2;1;0;3;1.0;1.0;0;3;2;3;3;2;2;1
13678;1;5;5;4;1;14;4;1;2.0;1;5;7;3;3;4;0;1;2.0;1.0;1;1;4;2;3;2;2;1
3994;0;10;5;4;4;14;13;1;2.0;1;4;1;2;3;4;0;1;1.0;1.0;0;1;2;1;3;2;2;1
20619;0;8;1;1;1;16;13;1;2.0;4;9;1;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;2;1
16625;1;9;6;4;5;16;1;1;7.0;1;6;8;2;2;1;0;1;2.0;2.0;0;1;3;1;3;2;2;1
20191;0;4;6;2;1;13;13;1;3.0;2;7;2;2;2;1;0;1;2.0;1.0;0;1;2;2;5;2;4;1
34871;0;3;6;4;1;10;13;1;8.0;3;8;1;2;2;1;0;1;4.0;1.0;1;1;2;2;3;2;2;1
13913;1;8;1;4;2;24;13;2;8.0;1;6;1;2;3;4;0;8;3.0;1.0;1;1;2;1;3;2;2;1
9112;0;5;2;4;1;6;11;4;4.0;1;1;1;2;3;3;0;1;3.0;1.0;1;1;2;1;3;3;4;1
15037;1;9;4;4;1;10;13;1;2.0;4;3;1;2;2;1;0;2;2.0;1.0;0;2;2;2;3;2;2;1
10302;0;8;7;4;1;18;13;1;2.0;4;5;8;2;2;1;0;1;2.0;1.0;0;1;3;3;3;2;2;1
6197;0;9;5;4;1;21;13;3;7.0;4;6;1;2;2;1;0;2;3.0;1.0;0;2;2;2;4;3;3;1
20807;0;4;2;2;5;17;1;1;4.0;1;11;1;3;2;1;0;3;3.0;1.0;0;2;2;1;3;2;2;1
8278;0;5;2;3;1;23;9;2;8.0;5;9;7;2;2;1;0;1;3.0;1.0;0;1;2;2;3;2;4;1
7312;1;7;1;4;1;19;13;1;2.0;4;7;1;3;2;1;0;8;1.0;1.0;0;1;2;2;5;2;2;1
4948;1;10;2;2;5;12;1;1;7.0;1;8;1;2;2;1;0;3;3.0;1.0;0;3;2;1;3;2;2;1
26862;0;9;5;4;1;15;13;1;2.0;4;8;1;2;2;1;0;8;3.0;1.0;0;1;2;2;3;2;4;1
23684;0;5;6;4;5;16;1;1;8.0;1;5;1;2;2;1;0;1;1.0;1.0;0;1;2;1;6;2;4;1
13688;0;3;2;4;1;18;12;1;2.0;4;5;8;2;2;1;0;1;2.0;1.0;0;1;3;2;3;2;2;1
23981;0;4;7;2;1;17;21;1;10.0;5;9;1;2;2;1;0;1;1.0;1.0;0;1;2;3;5;2;4;1
16609;0;7;6;4;1;8;13;1;4.0;3;10;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;2;1
9089;1;8;5;4;1;17;10;1;8.0;5;9;1;2;2;1;0;2;1.0;1.0;0;2;2;3;3;2;3;1
22255;0;5;2;4;1;16;7;1;10.0;2;3;5;2;2;1;0;3;1.0;1.0;0;3;2;4;3;2;4;1
8615;1;8;5;3;1;23;13;3;7.0;4;10;1;2;2;1;0;2;1.0;1.0;1;2;2;2;3;2;2;1
15846;0;6;6;4;1;20;13;3;2.0;4;4;1;2;2;1;0;2;1.0;1.0;1;3;2;2;4;2;4;1
4772;1;6;2;4;1;21;10;3;7.0;4;10;1;2;2;1;0;2;1.0;1.0;0;2;2;2;4;2;4;1
19805;0;2;3;4;1;17;13;1;7.0;3;10;1;2;2;1;0;3;1.0;1.0;0;3;2;2;5;2;2;1
36165;0;5;7;4;1;13;13;1;2.0;1;2;1;2;2;1;0;1;1.0;1.0;0;1;2;1;3;2;2;1
26658;0;8;2;3;4;21;13;2;4.0;1;10;8;2;3;4;0;1;3.0;1.0;0;1;4;1;3;2;2;1
4677;1;7;1;4;1;20;13;3;7.0;3;9;1;2;2;1;0;2;3.0;1.0;0;3;2;2;5;2;5;1
16444;0;4;7;4;1;18;13;3;8.0;4;11;1;2;2;1;0;2;1.0;1.0;0;2;2;2;5;2;3;1
20924;0;7;1;4;5;2;1;3;7.0;1;10;7;2;2;1;0;1;1.0;1.0;0;1;2;1;5;2;2;1
7985;1;7;4;4;1;11;13;1;7.0;2;6;1;2;2;1;0;1;1.0;1.0;0;1;2;2;3;3;4;1
15381;0;10;1;4;1;11;1;1;3.0;6;1;8;3;2;1;0;1;2.0;1.0;0;1;3;3;3;2;2;1
33354;0;4;1;4;3;17;13;1;2.0;1;9;8;2;3;4;0;1;3.0;1.0;0;1;4;1;5;9;2;1
26323;1;4;5;4;5;7;1;1;2.0;1;5;1;2;2;1;1;12;2.0;1.0;0;1;2;1;4;2;4;1
3344;0;5;1;3;1;1;10;3;7.0;1;7;8;2;3;4;0;1;3.0;1.0;0;1;4;1;3;2;2;1
13047;0;3;5;4;1;17;22;1;4.0;5;8;7;2;2;1;0;2;1.0;1.0;1;3;2;2;4;2;5;1
25300;0;6;4;2;1;17;13;1;2.0;4;9;1;2;2;1;0;8;2.0;1.0;0;1;2;2;4;2;3;1
962;0;5;4;4;1;6;13;3;2.0;4;1;1;2;2;1;0;2;1.0;1.0;0;3;2;2;3;2;3;1
2608;1;8;7;3;5;23;13;3;7.0;1;7;1;2;3;8;0;1;1.0;1.0;0;1;2;1;3;2;3;1
1326;0;10;3;4;1;18;13;5;10.0;4;10;1;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;3;1
17587;1;10;7;4;1;21;4;3;7.0;5;10;1;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
13980;1;5;1;4;1;15;13;1;4.0;2;7;7;2;2;1;0;1;3.0;1.0;0;1;5;3;3;2;2;1
20834;1;6;7;4;1;13;13;1;2.0;3;4;1;2;2;1;0;1;1.0;1.0;0;1;2;2;3;2;2;1
13680;0;3;7;4;1;12;13;1;10.0;4;3;1;3;2;1;0;8;1.0;1.0;0;1;2;2;3;2;2;1
10223;1;3;7;4;1;4;1;3;10.0;1;9;1;2;2;1;1;2;3.0;1.0;0;3;2;2;4;2;3;1
15243;1;3;2;4;1;20;13;3;2.0;3;8;1;2;2;1;0;8;1.0;1.0;0;1;2;2;6;2;5;1
30117;0;7;2;4;1;5;13;1;7.0;4;6;1;2;2;1;0;2;4.0;1.0;0;3;2;2;3;2;3;1
21671;0;3;4;4;5;21;1;3;8.0;1;11;1;2;2;1;0;1;2.0;1.0;1;1;2;1;3;3;3;1
1947;0;4;6;4;1;15;13;1;2.0;4;4;1;2;2;1;0;2;1.0;1.0;1;2;2;2;3;2;2;1
18238;0;3;6;4;4;9;7;2;10.0;1;8;8;2;3;4;0;1;1.0;1.0;1;1;4;1;3;2;2;1
3104;0;8;1;4;2;16;13;1;10.0;1;2;8;2;3;4;0;1;1.0;1.0;1;1;3;1;3;2;2;1
21871;1;6;5;4;1;17;10;3;7.0;4;12;1;2;2;1;0;2;2.0;1.0;0;3;2;3;3;2;2;1
35377;1;7;6;2;1;15;13;1;8.0;2;8;1;2;2;1;0;1;3.0;1.0;0;1;2;2;6;2;4;1
13415;1;9;6;4;5;10;1;1;7.0;1;8;8;3;3;4;0;1;3.0;1.0;1;1;4;1;3;2;2;1
6207;1;4;5;4;1;22;13;3;10.0;1;3;1;2;2;1;0;3;3.0;1.0;0;2;2;1;3;2;3;1
19910;0;10;3;4;1;18;1;1;7.0;1;7;8;2;3;2;0;1;2.0;1.0;1;1;4;1;3;2;2;1
21442;1;9;4;4;1;13;13;1;2.0;3;1;8;2;2;1;0;2;2.0;1.0;0;3;2;2;3;2;2;1
23206;0;7;4;2;1;15;13;1;7.0;2;8;1;2;2;1;0;1;2.0;1.0;0;1;2;2;5;2;4;1
8458;0;6;2;4;5;23;13;2;8.0;1;9;8;2;3;4;0;1;1.0;1.0;1;1;5;1;3;2;2;1
34591;0;8;1;2;1;15;18;1;7.0;5;8;2;2;2;1;0;3;4.0;2.0;0;2;2;3;3;2;2;1
11372;1;5;3;4;1;7;13;4;4.0;4;10;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;2;1
6369;0;5;1;4;1;20;13;3;8.0;4;10;1;2;2;1;0;2;1.0;1.0;1;3;2;2;4;2;3;1
16465;1;7;6;4;5;19;1;2;7.0;1;12;1;2;2;1;0;1;3.0;1.0;1;1;2;1;3;2;2;1
8122;1;4;7;4;1;1;13;2;4.0;4;4;7;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;2;1
13691;0;6;4;4;1;19;1;1;4.0;1;6;8;2;3;4;0;1;2.0;1.0;1;1;4;1;3;2;2;1
8728;0;3;6;4;1;11;2;1;2.0;4;7;8;3;2;1;0;2;1.0;1.0;1;3;3;2;3;2;2;1
2403;1;7;6;3;5;17;1;1;7.0;1;8;1;2;3;4;0;1;2.0;1.0;0;1;2;1;3;2;2;1
7115;0;10;1;4;3;23;13;2;7.0;1;10;8;2;3;4;0;1;3.0;1.0;0;1;4;1;4;2;3;1
16221;1;7;5;4;1;19;5;1;2.0;4;6;1;2;5;1;0;1;3.0;1.0;1;1;2;2;4;2;3;1
23298;0;7;7;4;1;11;13;1;10.0;2;4;1;2;2;1;0;1;3.0;1.0;0;1;2;2;3;2;3;1
18038;1;3;1;4;1;11;13;1;4.0;4;7;1;2;2;1;0;2;1.0;1.0;0;2;2;2;5;2;2;1
10696;0;8;1;3;1;12;18;1;1.0;3;9;8;2;2;1;0;1;1.0;1.0;1;1;3;6;3;2;2;1
15946;1;4;7;4;1;3;15;3;2.0;1;8;1;2;3;4;0;1;3.0;1.0;1;1;2;1;3;2;2;1
2942;1;6;2;4;1;21;13;2;4.0;4;6;1;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;2;1
4280;0;6;3;4;1;11;13;1;7.0;3;5;8;2;2;1;0;1;2.0;1.0;0;1;4;2;3;2;2;1
33181;0;6;6;2;1;16;13;1;10.0;4;5;7;2;2;11;0;8;1.0;1.0;0;1;2;2;4;2;5;1
16883;1;7;5;4;1;15;13;1;7.0;4;5;1;3;2;1;0;3;3.0;1.0;0;3;2;2;5;3;3;1
34553;0;3;6;4;3;1;13;3;7.0;1;8;1;2;3;4;0;1;3.0;1.0;1;1;3;1;3;2;2;1
15819;1;4;4;3;5;15;1;1;6.0;1;12;1;3;2;1;0;3;2.0;1.0;1;2;2;1;3;2;2;1
10447;1;8;6;2;1;17;15;1;2.0;1;4;1;2;3;4;0;1;2.0;1.0;1;1;2;2;3;2;2;1
3517;1;5;7;4;1;10;1;1;8.0;1;8;1;2;2;1;0;8;3.0;1.0;0;1;2;2;5;2;2;1
6748;1;4;4;4;5;1;13;3;4.0;1;6;1;2;2;1;0;1;3.0;1.0;1;1;2;1;3;2;2;1
16289;1;8;1;4;1;12;13;1;7.0;4;7;1;2;2;1;0;2;3.0;1.0;0;2;2;2;4;2;3;1
12577;0;8;5;4;1;22;13;2;4.0;3;8;1;2;2;1;0;1;3.0;1.0;0;1;2;2;3;2;2;1
12256;1;5;1;4;1;17;13;1;2.0;2;4;7;2;2;1;0;1;2.0;2.0;0;1;2;2;5;2;4;1
7513;1;14;7;4;4;14;3;1;7.0;1;1;1;2;3;6;0;1;1.0;1.0;0;1;2;1;3;2;2;1
13065;0;6;7;4;4;6;13;4;7.0;1;9;8;2;3;4;0;1;2.0;1.0;0;1;5;1;3;2;2;1
1491;1;4;2;4;1;20;13;5;4.0;4;3;8;2;2;1;0;2;1.0;1.0;0;3;3;2;3;2;2;1
402;1;7;3;3;1;17;18;1;10.0;5;3;7;2;2;1;0;1;2.0;1.0;1;1;2;2;3;2;5;1
22066;0;4;7;4;1;24;13;3;10.0;4;7;7;2;2;1;0;2;2.0;1.0;0;3;2;2;4;2;4;3
9114;1;6;7;3;1;16;18;1;7.0;5;1;1;2;2;1;0;5;3.0;1.0;1;1;2;3;3;2;2;1
32763;0;3;4;3;1;18;13;1;8.0;2;5;1;2;2;1;0;1;1.0;2.0;0;1;2;2;7;2;4;1
18692;1;5;6;4;1;19;13;3;2.0;1;5;1;2;3;5;0;1;3.0;1.0;0;1;2;1;3;3;6;1
30395;1;3;4;4;5;11;1;1;10.0;1;3;1;2;3;4;0;3;3.0;1.0;0;3;2;1;3;2;2;1
20336;0;4;1;4;1;19;1;5;10.0;1;6;2;2;2;1;0;1;1.0;1.0;0;1;2;2;4;2;2;3
5957;1;6;5;4;1;16;13;1;7.0;4;6;1;2;2;1;0;8;3.0;1.0;0;1;2;2;5;2;4;1
17409;0;8;6;4;1;14;13;1;7.0;4;7;1;2;2;1;0;2;2.0;1.0;0;4;2;2;5;2;5;1
5741;0;3;1;4;1;6;13;4;2.0;1;4;8;2;3;4;1;5;2.0;1.0;1;1;3;1;2;2;7;1
31451;0;8;4;2;1;7;13;1;7.0;2;9;5;2;2;1;0;1;1.0;1.0;0;1;2;2;4;2;4;1
27888;1;9;7;3;1;15;18;1;7.0;6;6;8;2;2;1;0;1;3.0;1.0;0;1;3;2;3;2;2;1
6437;1;6;7;4;1;23;13;3;4.0;4;12;1;2;2;1;0;2;1.0;1.0;1;3;2;2;7;2;5;1
10571;1;7;7;4;1;16;18;1;7.0;5;5;1;2;2;1;0;1;2.0;1.0;0;1;2;3;6;2;4;1
17935;1;6;1;4;1;17;21;1;7.0;1;7;8;3;3;4;0;1;3.0;1.0;0;1;3;1;3;2;2;1
17450;1;11;1;4;1;12;7;1;7.0;2;9;1;2;2;1;0;1;2.0;1.0;0;1;2;2;5;2;3;1
32320;0;4;2;4;1;15;10;1;7.0;6;6;1;3;2;1;0;2;4.0;1.0;0;3;2;2;3;2;2;1
15921;1;8;1;4;1;18;13;3;7.0;2;12;1;2;2;1;0;1;3.0;1.0;1;1;2;2;3;2;5;1
13406;1;6;7;4;1;24;1;2;2.0;1;8;8;2;3;4;0;1;3.0;1.0;1;1;4;1;3;2;2;1
6009;1;3;4;4;1;17;13;5;2.0;3;1;1;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
28021;0;8;3;2;4;17;13;1;10.0;1;5;8;2;3;4;0;1;2.0;1.0;0;1;4;1;3;2;2;1
7217;0;8;6;4;1;14;13;1;8.0;1;7;8;2;3;6;0;1;3.0;1.0;0;1;4;1;3;2;2;1
11401;1;7;7;2;1;18;21;3;7.0;5;11;1;2;2;1;0;1;1.0;1.0;0;1;2;2;3;2;3;1
30349;0;5;3;3;1;8;13;1;7.0;1;6;1;2;2;1;0;1;1.0;1.0;0;1;2;1;3;2;2;1
26300;0;4;1;2;4;15;21;1;10.0;1;4;1;2;3;4;0;1;2.0;1.0;1;1;2;1;3;2;4;1
6523;0;10;3;4;1;11;13;1;7.0;4;5;1;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;2;1
5264;1;3;3;4;1;14;13;1;2.0;2;11;7;2;2;1;0;1;1.0;1.0;1;1;2;3;5;2;4;1
21852;0;7;1;2;1;19;13;1;8.0;1;5;8;2;3;4;0;2;2.0;1.0;0;2;2;1;3;2;2;1
35781;0;9;7;4;5;12;1;1;1.0;1;5;8;2;2;1;0;1;1.0;1.0;1;1;3;1;3;2;2;1
18664;1;5;5;4;5;20;13;5;7.0;1;5;8;2;3;4;0;1;3.0;1.0;1;1;4;1;3;2;2;1
9557;1;11;4;3;1;11;13;1;2.0;3;10;1;2;2;1;1;2;2.0;1.0;0;2;2;2;3;2;3;1
21373;0;5;1;4;1;10;13;1;2.0;1;4;8;3;3;6;0;1;2.0;1.0;1;1;3;1;3;2;2;1
21489;1;10;1;4;1;10;3;1;7.0;5;4;7;3;2;1;0;1;2.0;1.0;0;1;2;2;3;2;2;1
28906;0;4;3;4;5;9;1;1;4.0;1;12;8;3;2;1;0;3;1.0;1.0;0;3;4;1;3;2;4;1
35593;0;4;6;3;5;18;1;1;2.0;1;8;8;2;2;1;0;1;1.0;1.0;0;1;5;1;2;2;6;1
23841;1;6;7;4;5;16;13;1;8.0;1;4;1;3;3;4;0;1;2.0;1.0;1;1;2;1;3;2;2;1
8584;0;6;5;4;1;12;13;1;4.0;3;4;1;2;2;1;0;2;1.0;1.0;1;3;2;2;3;2;2;1
11807;1;10;1;4;1;12;13;1;7.0;1;9;1;2;2;1;0;1;3.0;1.0;0;1;2;1;3;2;2;1
13844;0;6;4;4;1;11;4;1;8.0;4;11;1;3;2;1;0;2;1.0;1.0;1;3;2;2;3;3;2;1
15669;1;3;4;4;1;19;13;3;8.0;4;8;1;3;2;1;0;2;2.0;1.0;0;2;2;2;4;2;5;1
16031;1;9;7;3;5;19;1;3;7.0;1;2;1;2;2;1;0;1;3.0;1.0;0;1;2;1;3;2;3;1
6508;1;8;3;4;1;19;13;1;7.0;1;4;7;2;3;5;0;1;1.0;1.0;0;1;2;1;3;2;2;1
