id;Severity;age_classes;day_week;DEFORMED_classes;hour;impact1_classes;make;man_coll;month;reljct2;rest_use;vnum_lan;vtrafway
30130;1;7;7;2;17;13;4.0;2;9;3;3.0;5;2
1798;0;4;6;4;21;1;7.0;2;9;1;3.0;3;4
25056;0;2;6;3;18;13;11.0;2;8;1;1.0;8;4
12904;0;8;7;4;12;13;7.0;4;7;1;3.0;3;2
12491;1;10;4;4;10;13;2.0;4;7;1;2.0;3;2
11762;0;6;1;4;1;7;7.0;2;8;3;3.0;5;2
19593;1;7;4;3;22;13;2.0;4;9;8;3.0;5;2
14522;1;9;7;2;21;13;2.0;4;10;2;3.0;3;2
22855;1;7;6;2;6;2;4.0;1;8;1;2.0;3;2
34077;0;10;4;3;15;1;8.0;1;9;3;4.0;5;2
7720;1;3;4;2;18;1;8.0;1;3;2;1.0;5;3
20982;0;7;2;2;9;11;4.0;5;9;1;1.0;3;2
26381;0;3;6;2;20;1;4.0;1;8;12;3.0;4;6
14831;0;4;4;4;15;13;4.0;4;6;8;1.0;3;2
24336;1;4;6;3;7;1;10.0;1;8;1;2.0;5;4
33655;0;4;1;4;14;13;4.0;2;11;2;4.0;6;5
35695;0;7;1;2;16;1;2.0;1;4;1;1.0;7;2
34082;1;10;1;4;13;13;7.0;4;8;8;3.0;3;2
5792;0;4;4;4;23;1;6.0;1;12;2;2.0;5;2
19975;0;9;2;4;19;2;2.0;4;8;3;3.0;3;2
2667;0;12;5;4;12;13;7.0;2;7;1;1.0;3;4
18928;1;7;7;2;17;13;3.0;3;4;8;3.0;3;2
4728;1;6;1;4;11;13;10.0;3;7;1;1.0;4;2
636;0;10;1;2;22;22;7.0;5;9;1;2.0;5;4
11923;1;9;1;4;19;1;7.0;1;8;1;3.0;3;2
17051;1;7;1;4;21;1;7.0;1;9;1;3.0;3;2
13367;0;5;6;4;23;13;7.0;4;7;2;3.0;3;2
12515;1;4;7;2;20;1;7.0;1;9;3;3.0;3;3
22086;0;4;4;2;16;3;2.0;5;11;2;1.0;3;2
15334;0;7;1;4;20;13;4.0;1;8;1;3.0;3;2
34597;1;9;6;4;21;13;7.0;1;8;1;3.0;3;3
35;1;8;7;4;19;13;7.0;4;6;8;1.0;3;5
29525;0;5;3;2;16;13;7.0;2;8;3;3.0;3;4
36294;1;6;3;3;18;7;8.0;2;7;3;1.0;3;4
2655;1;8;6;4;17;15;7.0;1;12;1;2.0;3;2
16715;1;5;5;4;12;1;7.0;1;5;1;3.0;3;2
26361;0;8;5;4;15;13;7.0;4;6;8;3.0;3;2
5225;1;3;2;4;20;13;2.0;3;8;8;1.0;6;5
35778;1;4;1;4;3;1;3.0;1;5;1;1.0;3;2
10222;1;4;7;4;2;13;4.0;2;9;1;1.0;5;2
10417;0;4;6;4;3;13;10.0;2;3;1;2.0;8;4
16564;0;4;5;4;13;13;2.0;4;7;2;2.0;3;2
35469;0;8;2;4;18;13;7.0;4;5;8;4.0;3;2
28743;1;4;4;4;13;13;8.0;3;9;2;1.0;4;3
8801;1;8;5;4;9;13;8.0;1;9;2;3.0;3;2
18825;0;4;7;4;18;13;10.0;4;9;8;1.0;3;4
17765;1;5;2;4;20;13;7.0;3;10;2;2.0;5;3
811;1;8;7;4;22;13;7.0;4;2;2;3.0;3;3
15365;0;4;5;4;20;1;2.0;1;3;1;3.0;3;2
8117;1;5;1;4;12;13;4.0;4;2;8;1.0;3;2
25788;1;4;2;4;8;10;11.0;4;7;2;2.0;4;4
18958;1;7;4;4;24;13;8.0;1;9;1;3.0;3;3
10497;0;5;7;3;16;13;4.0;1;5;1;2.0;3;2
9429;0;6;5;3;22;10;7.0;4;8;2;3.0;5;5
1985;1;6;7;4;16;4;7.0;1;1;1;3.0;3;2
19839;0;4;4;4;15;13;4.0;4;6;8;1.0;3;2
7692;0;8;7;4;15;13;7.0;4;6;1;1.0;3;2
3527;1;9;1;4;20;1;2.0;1;9;1;3.0;3;2
1651;0;3;7;2;1;1;7.0;1;5;2;3.0;5;3
32418;0;4;5;3;18;1;8.0;1;9;1;1.0;3;4
5289;0;9;5;4;20;13;7.0;3;4;1;3.0;3;2
20543;0;3;5;4;1;18;2.0;5;3;2;3.0;4;4
11725;1;7;7;4;20;13;7.0;1;6;1;3.0;3;2
27512;0;8;4;4;13;13;10.0;1;10;1;2.0;3;2
2919;1;7;2;4;13;13;4.0;4;4;2;1.0;7;4
9242;0;9;5;3;10;13;7.0;1;4;1;3.0;3;2
12819;1;3;7;4;16;13;2.0;1;7;1;3.0;3;2
15429;0;9;2;4;5;13;1.0;4;3;1;2.0;5;4
22908;0;5;3;4;16;4;7.0;1;11;1;2.0;3;6
35015;1;4;7;4;21;13;10.0;4;5;2;3.0;4;4
36188;0;7;2;4;14;1;2.0;1;3;1;3.0;3;4
12886;1;6;5;4;24;13;7.0;1;5;1;3.0;3;3
17368;1;4;6;4;2;13;4.0;2;5;3;2.0;3;2
11846;1;5;5;4;8;1;2.0;1;9;1;3.0;3;2
10261;1;9;3;4;23;13;7.0;1;11;1;3.0;5;4
6686;1;8;5;4;21;13;7.0;4;4;3;3.0;3;2
16272;0;5;3;4;6;13;4.0;4;8;2;2.0;3;3
10240;1;6;4;4;17;1;7.0;1;10;1;1.0;4;4
12851;1;3;7;4;23;13;8.0;2;7;2;2.0;3;3
31913;0;2;7;2;13;10;8.0;4;7;3;1.0;3;2
12705;0;5;4;2;5;13;7.0;1;8;1;1.0;3;2
20234;0;8;7;3;21;13;2.0;4;6;8;1.0;3;2
25005;1;5;6;4;12;1;10.0;1;5;3;1.0;5;3
20849;0;5;6;3;13;10;8.0;5;4;1;1.0;6;3
28459;1;8;1;4;19;13;7.0;1;6;1;1.0;3;2
6719;1;7;1;4;16;2;7.0;1;6;1;3.0;3;2
7345;1;5;7;4;12;13;4.0;2;4;1;2.0;3;2
22135;0;5;4;2;18;1;7.0;1;9;3;2.0;5;2
32325;0;8;1;4;16;1;7.0;1;6;1;4.0;5;3
35222;0;9;5;2;17;18;7.0;1;3;1;4.0;3;2
10748;0;7;4;4;5;1;7.0;1;10;1;1.0;5;5
1348;1;5;1;4;24;13;10.0;4;10;2;1.0;4;3
13219;1;7;6;4;15;12;7.0;6;6;1;1.0;3;2
17527;1;10;5;2;8;1;10.0;1;8;12;2.0;3;4
13168;1;11;2;4;12;13;10.0;1;6;1;1.0;3;2
35270;0;11;6;4;17;1;4.0;1;5;1;1.0;3;2
11578;0;5;7;4;20;13;8.0;4;8;1;1.0;3;4
15321;0;7;1;4;21;13;2.0;1;6;1;3.0;3;2
3983;1;6;1;3;15;13;7.0;1;2;1;2.0;3;2
36724;0;4;2;4;13;13;10.0;2;2;3;4.0;6;5
20354;1;5;4;3;20;13;4.0;4;8;2;1.0;5;2
9050;1;4;1;4;17;13;4.0;4;5;8;1.0;3;2
7440;1;4;3;4;20;13;10.0;1;6;1;2.0;5;2
21696;1;8;2;2;20;10;7.0;5;1;1;2.0;7;2
19098;1;10;6;4;15;13;4.0;4;8;3;1.0;3;2
5199;1;5;6;4;23;13;2.0;4;7;2;3.0;3;2
3763;1;7;5;4;18;13;7.0;4;8;2;3.0;3;2
12299;0;3;2;4;24;13;10.0;2;9;1;2.0;3;3
3962;1;5;1;4;15;13;4.0;2;7;1;3.0;3;2
6553;1;6;7;4;20;13;8.0;4;7;2;1.0;3;3
5648;1;10;6;4;22;13;4.0;4;3;2;2.0;5;2
9107;1;8;6;4;10;13;7.0;2;11;12;1.0;3;4
18508;1;8;6;4;6;13;2.0;1;5;1;2.0;3;3
3495;1;5;5;4;17;13;10.0;4;4;2;3.0;5;3
26697;0;11;1;2;15;1;7.0;1;3;2;3.0;3;2
13968;0;9;2;4;16;13;7.0;4;11;2;3.0;3;3
5650;0;10;4;4;7;21;7.0;4;8;2;2.0;3;2
35332;0;4;3;4;10;7;6.0;2;8;3;1.0;6;2
21874;0;5;5;4;17;18;7.0;4;12;2;2.0;3;2
31515;1;7;3;3;17;7;10.0;2;7;1;1.0;3;2
36135;0;4;6;2;6;1;8.0;1;11;2;4.0;4;2
1269;1;5;6;4;20;1;7.0;1;8;1;1.0;3;3
2842;1;6;1;4;16;13;10.0;4;10;8;2.0;5;2
32781;1;4;3;4;21;13;8.0;2;7;3;3.0;3;4
8431;1;4;6;4;22;13;7.0;6;8;1;3.0;3;2
5102;1;9;7;4;19;13;3.0;4;6;1;1.0;3;2
5990;0;5;4;4;20;1;2.0;1;2;5;1.0;2;7
7368;1;8;4;4;16;1;7.0;1;6;5;2.0;2;7
34255;0;4;1;2;24;7;10.0;2;8;2;4.0;6;5
3856;0;5;6;4;14;13;10.0;3;3;8;1.0;3;2
330;1;5;7;4;20;7;10.0;2;11;3;3.0;3;2
18694;0;4;5;4;7;13;2.0;2;5;8;2.0;3;2
6176;1;12;3;4;12;4;4.0;4;6;2;3.0;3;2
1720;1;5;1;4;18;13;8.0;4;6;2;3.0;4;2
16361;0;8;6;4;16;13;4.0;3;9;1;3.0;3;2
10416;0;3;7;4;7;15;8.0;1;3;1;2.0;4;3
20528;0;10;7;4;19;13;7.0;4;2;8;3.0;5;2
29786;0;3;2;3;20;13;8.0;1;11;1;1.0;3;2
12024;0;8;4;4;19;13;2.0;4;6;2;3.0;3;2
17905;0;6;7;4;13;13;7.0;2;8;1;3.0;5;3
20629;0;3;4;3;11;1;7.0;1;9;5;1.0;2;7
3142;0;3;7;4;21;13;10.0;3;5;1;1.0;4;2
2256;1;8;4;4;15;13;7.0;4;5;2;1.0;5;2
17380;1;10;5;4;21;13;7.0;3;6;2;2.0;5;5
29543;0;3;3;2;20;1;4.0;1;9;2;4.0;3;2
15897;1;9;4;4;11;1;7.0;1;8;1;3.0;3;2
35998;0;4;7;3;14;13;8.0;4;10;2;1.0;3;2
33240;0;7;1;1;12;3;7.0;5;5;3;4.0;4;3
10128;0;7;7;4;24;15;2.0;1;1;1;3.0;3;2
14990;1;8;2;4;5;1;7.0;1;8;1;3.0;3;2
2598;1;4;4;4;21;10;2.0;5;6;5;1.0;2;7
9452;0;10;4;3;19;13;7.0;3;8;2;1.0;5;2
23129;0;8;3;3;17;10;8.0;5;4;1;2.0;4;4
10313;0;9;2;4;15;1;7.0;1;6;1;3.0;3;3
9041;1;10;6;4;8;13;2.0;4;6;2;2.0;3;5
1727;1;6;1;4;9;21;8.0;1;7;1;3.0;3;2
28902;0;8;1;4;22;13;7.0;1;12;1;3.0;3;2
1000;1;3;4;4;17;13;2.0;3;1;2;3.0;3;2
6619;0;4;7;4;19;13;2.0;4;11;2;1.0;3;2
11273;1;4;3;4;14;13;10.0;4;7;2;1.0;4;3
23450;0;6;2;2;19;7;2.0;2;5;3;2.0;4;3
9678;0;6;4;4;20;13;8.0;3;8;1;1.0;3;2
4013;0;9;1;4;9;13;4.0;3;5;1;1.0;3;2
15003;0;8;6;2;18;13;4.0;1;10;1;3.0;3;2
28184;0;4;7;4;16;19;2.0;5;8;1;3.0;7;4
22302;0;10;7;4;10;1;7.0;1;3;2;3.0;3;2
15794;0;5;6;4;10;13;2.0;2;12;1;1.0;6;4
22652;0;4;4;2;11;13;7.0;4;11;2;3.0;3;2
6320;1;7;1;4;16;2;10.0;4;9;2;1.0;5;3
4799;0;5;1;4;6;13;4.0;1;4;2;1.0;3;2
2738;1;11;5;3;10;13;9.0;4;10;2;1.0;5;3
2307;1;7;2;4;13;4;7.0;4;8;8;2.0;3;2
16040;0;1;3;3;15;1;2.0;1;3;1;3.0;3;2
18396;0;3;6;3;11;10;10.0;6;8;1;1.0;3;2
24204;1;3;5;4;23;2;8.0;1;9;1;1.0;3;2
8997;1;9;1;4;12;13;7.0;4;3;3;1.0;3;2
17023;0;7;2;4;21;13;7.0;4;4;2;2.0;3;2
19732;1;6;6;4;12;13;4.0;1;5;1;1.0;7;3
35685;0;3;3;4;16;13;4.0;2;2;1;1.0;7;4
5712;1;7;6;4;11;1;8.0;1;9;1;2.0;4;3
13392;1;6;3;4;19;10;4.0;6;6;1;3.0;5;2
16977;1;7;1;4;24;13;7.0;4;5;2;3.0;5;4
30656;0;3;4;4;16;4;2.0;4;8;2;4.0;2;6
1021;1;4;7;4;22;7;8.0;1;3;2;1.0;3;3
6587;1;7;7;4;18;13;7.0;4;9;8;1.0;3;2
11633;1;5;5;4;13;13;7.0;4;12;2;1.0;3;4
28535;0;3;4;4;8;13;4.0;2;5;1;1.0;6;4
22455;1;3;2;4;16;13;10.0;4;5;8;3.0;5;5
6555;1;6;7;4;16;13;7.0;4;7;2;1.0;3;2
30059;0;8;1;4;13;1;4.0;1;3;1;3.0;3;4
5983;1;5;3;4;8;13;10.0;2;2;1;1.0;3;4
20821;0;10;3;2;13;6;7.0;4;2;8;1.0;3;2
3948;0;7;1;4;20;1;7.0;1;11;8;3.0;3;3
4019;1;5;7;4;13;13;7.0;2;5;1;1.0;3;4
16159;1;8;1;4;15;13;7.0;4;5;2;3.0;3;5
1194;1;7;5;4;19;5;2.0;4;6;1;3.0;4;3
28295;0;5;7;2;18;7;7.0;2;4;1;1.0;4;4
14872;1;3;6;4;9;13;10.0;4;9;2;1.0;3;2
22399;0;3;7;2;22;7;4.0;2;11;3;1.0;3;4
17829;1;4;7;4;15;13;4.0;2;6;1;2.0;5;4
11382;1;6;7;4;18;13;7.0;4;10;2;1.0;3;2
6618;1;9;5;4;16;9;7.0;4;11;2;1.0;3;4
9884;1;11;6;4;13;1;7.0;1;6;1;1.0;4;3
9804;0;5;7;4;14;13;2.0;4;3;2;1.0;3;2
13235;0;6;5;4;20;13;2.0;3;9;1;3.0;3;2
26425;0;9;6;4;16;4;1.0;4;1;8;2.0;5;2
13983;1;11;3;3;12;1;7.0;1;8;1;3.0;3;2
12091;1;10;3;4;11;1;1.0;1;7;1;1.0;3;2
31182;0;5;3;2;11;1;7.0;1;11;3;4.0;5;2
15300;0;10;1;3;12;7;7.0;1;4;2;3.0;3;2
5031;1;3;2;4;14;13;4.0;1;4;1;3.0;3;2
23430;0;6;7;4;8;13;7.0;4;12;8;2.0;5;5
18332;0;5;7;4;22;13;7.0;4;5;2;3.0;3;2
6087;0;8;6;4;12;7;4.0;2;3;1;3.0;3;2
18916;1;6;7;4;21;4;8.0;4;5;2;3.0;3;3
30502;0;4;4;2;16;13;2.0;4;6;2;4.0;4;2
35374;0;4;3;4;13;19;10.0;5;9;14;4.0;4;7
11760;0;4;1;4;19;10;4.0;4;7;8;2.0;5;2
26752;0;4;4;4;20;1;10.0;1;8;1;2.0;3;2
12088;1;10;7;3;18;13;7.0;1;7;1;3.0;4;4
16952;1;8;3;4;18;13;7.0;4;8;2;3.0;3;5
31667;0;4;4;2;20;1;4.0;1;5;1;2.0;3;2
11582;1;7;6;3;15;2;1.0;1;9;1;1.0;3;2
36009;0;4;6;3;3;13;2.0;1;12;1;1.0;6;5
19913;1;8;4;3;17;1;2.0;1;8;1;1.0;3;2
23035;0;6;3;4;14;19;2.0;5;1;2;2.0;4;5
643;0;5;7;4;3;13;10.0;2;9;1;2.0;6;4
14859;1;9;5;4;18;13;10.0;3;8;2;1.0;3;2
31737;0;8;3;2;17;1;10.0;1;8;1;3.0;3;2
31716;0;1;5;2;17;13;8.0;4;7;2;3.0;3;2
24925;0;7;7;2;10;1;2.0;1;11;1;2.0;3;2
30547;1;7;3;4;19;7;1.0;2;11;3;4.0;7;2
31163;0;2;5;3;8;21;4.0;5;9;1;1.0;6;4
35215;1;2;1;4;13;13;8.0;1;1;1;1.0;3;2
27383;0;4;1;2;11;13;4.0;1;1;1;3.0;3;2
5009;0;8;7;4;18;7;2.0;2;12;1;2.0;3;4
12580;0;8;1;4;15;13;7.0;4;10;2;1.0;3;2
15771;1;6;3;3;15;1;4.0;1;11;8;1.0;3;2
30856;0;8;6;4;12;13;7.0;4;9;2;1.0;4;4
8887;0;8;2;4;19;13;7.0;2;5;1;3.0;3;3
18662;0;8;1;4;12;11;7.0;1;5;1;3.0;3;2
11570;0;6;4;4;6;13;10.0;2;8;1;1.0;5;4
19968;1;7;5;4;6;13;2.0;4;7;2;3.0;3;2
6930;0;6;3;4;13;13;7.0;4;9;2;3.0;3;5
11901;1;8;2;4;22;1;2.0;1;7;2;3.0;3;5
18328;0;3;2;4;16;13;10.0;4;5;4;3.0;5;2
26695;0;8;4;3;19;13;7.0;1;4;3;2.0;3;2
31857;0;11;2;2;2;12;4.0;6;3;2;3.0;3;2
25251;0;3;5;4;22;13;4.0;2;5;1;2.0;5;4
6880;0;3;5;4;5;13;4.0;1;6;1;3.0;3;2
1254;0;4;6;4;23;21;4.0;1;7;5;3.0;6;7
3059;0;4;1;4;9;13;2.0;1;9;3;2.0;7;2
6561;1;6;3;2;21;13;10.0;4;8;2;1.0;3;2
8690;1;7;6;4;17;12;8.0;4;5;8;2.0;5;5
8348;1;9;7;4;19;13;7.0;1;7;1;3.0;3;2
13984;1;7;4;3;22;7;11.0;2;8;1;3.0;3;2
160;0;9;6;4;13;13;7.0;4;5;2;3.0;3;2
2277;1;7;7;4;20;4;7.0;4;10;2;1.0;3;4
2029;1;8;7;4;17;4;7.0;1;9;1;2.0;7;4
4504;1;9;7;2;21;13;2.0;4;10;2;3.0;3;2
1152;1;6;6;4;12;13;2.0;4;3;2;3.0;3;3
11413;1;3;1;4;21;13;2.0;4;11;2;1.0;4;3
21719;1;6;4;4;15;13;7.0;3;3;2;1.0;5;5
20598;0;6;1;2;16;13;1.0;4;7;2;1.0;7;4
32722;0;4;3;4;17;13;7.0;4;2;8;3.0;5;4
9967;0;9;4;4;15;13;2.0;3;8;1;3.0;3;2
22394;1;2;5;3;13;13;4.0;4;11;2;1.0;5;2
29499;0;7;6;2;14;13;2.0;2;6;1;2.0;3;4
29555;1;5;7;3;19;13;4.0;2;1;8;1.0;4;4
34167;0;7;5;4;21;13;4.0;1;7;1;1.0;3;2
13788;0;3;3;4;14;15;2.0;1;8;1;3.0;5;2
15774;0;4;5;3;9;1;2.0;1;11;1;1.0;6;4
28526;0;3;4;4;14;1;4.0;1;4;1;2.0;7;4
26216;0;5;3;2;14;12;2.0;5;8;1;3.0;3;2
8665;1;4;3;4;17;13;10.0;6;6;1;1.0;3;2
34952;0;7;7;4;17;13;8.0;4;9;8;4.0;5;3
8704;0;5;7;4;24;16;10.0;1;6;1;1.0;3;2
13667;0;6;3;4;12;13;4.0;4;5;2;3.0;3;3
1467;1;4;7;4;12;13;4.0;4;10;8;3.0;4;3
19998;1;8;2;4;5;1;7.0;1;8;1;3.0;3;2
15877;0;9;4;4;14;15;6.0;1;7;1;1.0;3;2
13240;0;11;4;4;11;1;7.0;1;9;2;1.0;3;2
33444;0;5;6;2;21;1;2.0;1;10;1;4.0;4;4
33628;1;3;7;4;5;13;2.0;1;10;1;3.0;3;2
31974;1;4;2;4;10;18;2.0;4;11;2;3.0;3;2
6399;0;8;1;4;17;13;7.0;4;11;2;3.0;3;2
15060;0;6;6;4;5;13;10.0;1;6;1;3.0;3;2
17448;1;1;7;4;17;13;8.0;4;9;8;2.0;3;2
26754;0;9;1;4;14;1;7.0;1;8;2;2.0;3;3
36605;0;4;5;3;15;1;10.0;1;8;3;4.0;4;3
7694;0;8;7;4;15;1;7.0;1;7;1;1.0;5;4
5820;1;8;7;4;22;13;7.0;4;2;2;3.0;3;3
18620;0;7;6;3;12;1;7.0;1;6;1;1.0;3;4
16509;1;9;7;4;9;13;2.0;3;3;2;1.0;5;5
12756;1;5;2;4;20;13;7.0;3;10;2;2.0;5;3
5546;1;4;7;4;9;13;6.0;4;7;8;1.0;5;2
4874;0;11;7;4;17;12;10.0;4;5;2;1.0;3;2
20679;0;6;1;2;19;13;7.0;2;4;1;2.0;3;2
34229;0;4;7;2;21;13;10.0;4;5;8;3.0;6;5
5939;1;8;4;4;13;13;7.0;3;5;1;3.0;3;2
23135;1;3;7;4;22;7;4.0;2;4;1;2.0;5;2
22251;0;3;5;4;23;13;10.0;4;3;2;1.0;3;2
11613;1;12;7;4;15;12;1.0;5;10;2;1.0;3;2
633;0;3;1;2;13;1;2.0;1;10;1;2.0;3;2
31111;0;3;1;2;12;13;10.0;2;5;1;1.0;6;4
4633;1;7;2;2;6;1;2.0;6;8;1;1.0;3;2
5473;1;4;1;4;22;13;8.0;2;2;1;2.0;5;4
3374;0;7;4;4;20;13;7.0;1;8;1;3.0;3;2
19324;1;11;6;3;14;13;2.0;4;6;8;3.0;5;5
20637;1;8;3;3;15;7;8.0;2;11;2;1.0;4;3
10125;0;5;1;4;15;13;6.0;3;8;2;2.0;3;4
20501;0;8;7;2;14;1;7.0;1;10;1;2.0;4;3
9360;0;4;1;2;13;13;4.0;4;7;1;3.0;3;2
6170;1;10;6;4;21;13;7.0;4;6;2;3.0;3;2
4669;1;6;4;4;16;13;8.0;2;6;8;3.0;3;3
6898;1;5;5;4;20;13;2.0;2;7;1;3.0;3;2
26674;0;8;7;4;1;7;8.0;2;11;8;3.0;6;5
5443;0;6;7;4;19;13;7.0;1;4;1;2.0;3;2
3821;0;7;5;4;16;13;7.0;3;9;1;1.0;3;2
6799;1;10;1;4;12;13;7.0;1;9;1;3.0;3;2
5864;0;4;2;4;19;21;8.0;4;7;2;3.0;3;2
12034;1;3;1;4;12;13;4.0;2;8;1;3.0;3;3
2108;1;11;1;4;14;13;2.0;3;10;2;3.0;3;2
6833;0;9;7;4;16;13;7.0;1;10;1;3.0;5;3
32811;0;4;3;4;18;13;2.0;1;11;1;1.0;6;4
6482;0;2;1;4;16;3;4.0;1;1;1;1.0;3;2
7470;0;4;1;3;18;1;2.0;1;6;1;3.0;3;2
14718;1;7;6;4;24;10;7.0;6;4;1;1.0;3;2
16175;0;9;6;4;22;13;7.0;4;2;2;3.0;3;3
20475;1;3;7;4;22;13;4.0;2;7;1;1.0;6;2
28158;0;8;1;2;11;1;7.0;1;4;1;2.0;7;4
14419;0;8;6;2;21;13;7.0;4;8;1;1.0;3;2
780;0;4;2;4;8;1;4.0;1;12;2;3.0;3;3
29763;0;7;6;4;6;13;10.0;4;9;2;1.0;3;2
2166;1;10;3;4;22;13;7.0;4;8;2;1.0;5;5
19700;1;10;2;2;17;13;7.0;4;12;8;3.0;5;2
5629;0;6;1;3;16;13;1.0;3;9;3;2.0;3;2
12695;1;8;4;4;2;13;7.0;2;3;1;1.0;3;2
20205;0;4;3;2;14;18;4.0;4;4;8;1.0;3;4
3853;0;2;1;4;17;13;4.0;4;2;2;3.0;3;3
5490;1;5;7;4;17;15;2.0;1;5;1;2.0;3;4
36333;0;4;6;3;19;10;8.0;5;8;2;1.0;4;2
23704;0;10;4;2;10;22;7.0;7;6;8;1.0;1;1
18255;1;6;6;4;17;13;8.0;4;9;2;1.0;5;4
9860;0;6;4;4;19;13;8.0;4;9;2;1.0;3;2
17533;0;7;1;4;18;13;7.0;3;3;1;1.0;3;2
8080;0;9;1;2;15;19;10.0;5;10;8;1.0;3;2
5888;1;9;1;4;6;13;4.0;1;8;1;1.0;3;2
1564;1;10;5;3;6;4;7.0;4;9;2;1.0;3;2
2593;1;7;4;4;23;13;7.0;1;6;13;3.0;4;3
2623;1;11;1;2;19;13;2.0;1;8;1;1.0;3;2
5106;1;4;7;4;22;13;2.0;4;10;2;1.0;3;2
2784;1;3;4;4;1;13;4.0;2;6;1;1.0;3;2
11752;0;4;1;4;3;1;7.0;1;7;1;3.0;3;5
33797;1;8;2;4;18;13;8.0;4;11;2;4.0;4;5
10830;1;7;3;4;7;1;7.0;1;3;2;3.0;5;5
245;1;8;4;4;14;1;7.0;1;11;8;3.0;3;2
6912;1;7;7;4;22;13;7.0;3;8;1;3.0;3;2
18672;1;10;7;4;21;13;7.0;4;4;2;1.0;3;2
36189;1;3;7;4;15;13;10.0;1;3;1;1.0;3;2
16921;0;3;6;4;23;1;10.0;1;8;1;3.0;3;2
1434;1;8;2;4;13;13;1.0;4;12;2;1.0;3;3
23891;0;7;6;4;16;13;7.0;4;9;1;2.0;5;2
34886;1;10;6;2;20;1;10.0;1;3;14;4.0;3;7
25750;1;7;3;4;19;10;7.0;4;2;2;3.0;5;2
13903;0;6;6;4;21;13;7.0;3;5;1;3.0;3;2
19284;1;3;7;4;22;13;2.0;4;5;8;2.0;7;5
33591;0;10;2;4;10;19;7.0;4;4;3;3.0;6;5
16381;1;10;1;4;17;13;7.0;4;10;2;1.0;3;2
33062;1;4;6;4;17;4;8.0;4;2;1;1.0;4;3
34548;1;8;4;4;7;2;10.0;4;7;2;4.0;3;3
11888;0;3;5;4;5;13;4.0;1;6;1;3.0;3;2
2430;0;8;3;4;20;13;3.0;1;9;1;2.0;3;2
5993;0;4;4;4;20;13;10.0;1;2;5;1.0;2;7
6046;1;8;1;4;21;12;7.0;4;4;2;3.0;6;5
3092;1;6;6;4;22;13;10.0;1;12;1;2.0;3;2
3355;1;11;1;2;20;2;10.0;6;7;1;3.0;3;2
23692;1;7;2;2;12;1;7.0;1;5;1;2.0;3;2
20254;1;9;1;4;19;13;8.0;4;8;2;2.0;3;2
17947;0;9;7;4;16;13;10.0;4;5;1;1.0;3;2
10798;0;3;2;1;24;13;2.0;1;12;1;2.0;5;5
24941;0;3;3;2;16;13;4.0;1;12;1;2.0;3;2
9820;1;9;5;4;18;13;10.0;4;5;2;1.0;3;2
15202;1;7;6;4;22;21;4.0;1;5;8;3.0;4;3
5099;0;2;7;4;9;18;2.0;4;11;8;3.0;3;2
3813;1;8;2;4;7;13;7.0;4;10;2;3.0;3;2
14797;0;2;3;4;17;13;7.0;3;10;3;1.0;5;2
25878;1;4;5;4;17;13;2.0;4;2;2;2.0;3;5
3752;1;7;1;4;2;7;7.0;2;7;1;3.0;5;5
7387;1;10;7;3;13;13;7.0;1;7;1;2.0;3;2
21109;1;3;2;4;13;13;2.0;4;7;2;3.0;4;3
25297;0;8;3;2;14;1;4.0;1;8;1;2.0;5;4
9692;0;7;1;4;16;1;7.0;1;8;1;1.0;3;2
24523;0;7;5;3;2;2;8.0;1;7;1;3.0;3;2
2351;0;3;2;4;24;1;7.0;1;6;1;2.0;3;2
14372;1;6;4;2;8;13;7.0;1;7;2;3.0;3;2
11046;0;5;1;4;3;13;10.0;1;3;1;3.0;3;2
1526;1;13;7;4;16;1;2.0;1;6;1;1.0;3;2
22285;0;4;7;4;11;13;8.0;4;3;2;3.0;3;2
28606;0;6;1;3;2;7;8.0;2;10;1;1.0;4;4
2964;0;5;1;4;9;20;7.0;4;6;1;1.0;3;2
1791;1;11;7;4;19;4;7.0;1;9;1;3.0;3;2
13159;0;3;7;4;21;13;10.0;3;5;1;1.0;4;2
15638;1;6;1;4;1;13;4.0;2;8;1;2.0;6;4
7520;1;9;4;4;6;13;7.0;4;3;2;1.0;3;3
7587;0;6;1;4;4;13;2.0;1;4;1;1.0;5;4
9624;1;4;7;2;16;13;4.0;3;12;1;3.0;3;2
12062;1;5;7;4;16;13;10.0;2;5;8;3.0;3;2
757;1;3;7;4;14;13;4.0;4;12;2;1.0;3;2
20918;1;3;1;4;18;13;4.0;2;9;8;1.0;5;5
11548;1;11;3;4;20;13;7.0;4;4;8;3.0;3;4
24931;0;5;7;3;8;1;4.0;1;12;1;2.0;3;2
26945;1;5;6;4;15;13;7.0;2;6;1;2.0;5;4
2196;0;4;7;4;22;13;2.0;1;2;1;1.0;4;3
9058;1;8;5;4;16;13;4.0;4;8;2;1.0;3;2
25583;0;4;1;4;3;21;2.0;5;11;2;3.0;3;2
17049;1;9;7;4;11;13;7.0;2;9;8;3.0;3;2
33209;0;10;5;4;14;1;2.0;1;2;3;4.0;5;2
441;0;8;5;4;4;21;10.0;4;5;2;2.0;5;6
6220;0;3;2;3;18;13;2.0;2;5;3;1.0;3;2
13077;1;6;7;4;20;13;8.0;1;9;3;3.0;5;2
6280;1;8;5;4;12;13;10.0;4;8;8;3.0;3;3
